,customer_id,req_id,insu_req_amount,insu_pay_amount,insu_cum_amount,insu_duration,customer_cost,risk
293,C117992,C117992-20120410-12834-01-001,900,200900.0,3000000,20,-222.22222222222223,1
294,C117998,C117998-20130614-16534-01-001,900460,1140460.0,1700000,34,-0.2665304399973347,1
295,C118018,C118018-20130711-10906-01-001,1958137,2438137.0,1700000,34,-0.24513095866121726,1
296,C118023,C118023-20130304-18973-01-001,1086591,1126591.0,7920000,36,-0.036812379266899876,1
297,C118029,C118029-20130902-18861-01-001,1031537,1151537.0,4300000,43,-0.11633126102117519,1
298,C118030,C118030-20130321-17469-01-001,1623111,1663111.0,1360000,34,-0.02464403235515008,1
299,C118034,C118034-20101224-10916-01-001,1346599,2636599.0,4400000,11,-0.9579689276466119,1
300,C118041,C118041-20121029-19065-01-001,1306245,1336245.0,1040000,26,-0.02296659508744531,1
301,C118046,C118046-20130910-20760-01-001,1178379,1498370.0,7200000,36,-0.27155185216301375,1
302,C118048,C118048-20120427-12121-01-001,716918,736918.0,5060000,23,-0.027897193263385772,1
303,C118052,C118052-20120426-10814-01-001,1548321,1901839.0,5100000,21,-0.228323454890814,1
304,C118065,C118065-20130716-15106-01-001,4411422,5601422.0,4200000,42,-0.26975428784641325,1
305,C118099,C118099-20110103-14159-01-001,58660,258660.0,480000,12,-3.4094783498124785,1
306,C118116,C118116-20130219-17745-01-001,49919,249919.0,8700000,30,-4.006490514633707,1
307,C118120,C118120-20111004-19335-02-001,858612,958612.0,1900000,19,-0.11646704215641059,1
308,C118125,C118125-20131018-16684-01-001,214258,504258.0,6150000,41,-1.3535083870847295,1
309,C118144,C118144-20130925-17498-01-001,356777,806716.0,5800000,43,-1.2611210924471028,1
310,C118161,C118161-20130902-12230-01-001,15910,215910.0,8360000,38,-12.57071024512885,1
311,C118163,C118163-20130925-20005-01-001,3036960,3266960.0,1800000,36,-0.0757336283652073,1
312,C118167,C118167-20120918-18598-01-001,611965,681845.0,3335000,24,-0.11418953698332421,1
313,C118193,C118193-20130221-17283-01-001,479800,483042.0,3700000,37,-0.006756982075864944,1
314,C118206,C118206-20100111-22031-03-001,186040,276040.0,360000,3,-0.4837669318426145,1
315,C118225,C118225-20120511-18797-01-001,237900,437900.0,6600000,22,-0.8406893652795292,1
316,C118250,C118250-20120502-12482-01-001,64120,504120.0,2875000,23,-6.862133499688085,1
317,C118259,C118259-20111207-15790-01-001,170740,410740.0,2600000,26,-1.4056460114794425,1
318,C118262,C118262-20121030-18713-01-001,1728000,1818000.0,1160000,29,-0.052083333333333336,1
319,C118266,C118266-20110114-12545-01-001,1484800,2352326.0,2175000,15,-0.5842712823275862,1
320,C118267,C118267-20130705-12484-01-001,396623,456578.0,8580000,39,-0.15116369953330996,1
321,C118274,C118274-20110818-18137-01-001,300330,860330.0,1800000,18,-1.8646155895181966,1
322,C118275,C118275-20120426-19684-01-001,549768,609768.0,2760000,23,-0.10913694503863448,1
323,C118280,C118280-20111229-13614-01-001,55800,255800.0,1080000,27,-3.5842293906810037,1
324,C118287,C118287-20110829-21358-01-001,1049118,1149118.0,760000,19,-0.0953181624945907,1
325,C118300,C118300-20130605-14416-01-001,1586787,1686787.0,5760000,39,-0.06302043059339407,1
326,C118302,C118302-20130329-11799-01-001,457823,697823.0,1520000,38,-0.5242200588437016,1
327,C118315,C118315-20100803-17317-01-001,243402,333402.0,240000,6,-0.3697586708408312,1
328,C118318,C118318-20120104-10275-01-001,100000,300000.0,5400000,18,-2.0,1
329,C118336,C118336-20130909-11526-03-001,349912,1084893.0,11400000,38,-2.1004738334209745,1
330,C118343,C118343-20110616-19759-01-001,461420,721420.0,3000000,10,-0.563477959342898,1
331,C118345,C118345-20130108-15586-01-001,693810,1293810.0,10500000,35,-0.8647900722099711,1
332,C118351,C118351-20130426-18608-01-001,275050,475050.0,1640000,41,-0.7271405199054717,1
333,C118360,C118360-20130515-10780-01-001,464120,664120.0,9900000,33,-0.4309230371455658,1
334,C118364,C118364-20121112-13814-01-001,655702,675702.0,3300000,33,-0.0305016608154314,1
335,C118372,C118372-20120626-17080-01-001,695529,1685931.0,2640000,22,-1.4239550040329017,1
336,C118374,C118374-20121204-13166-01-001,2324260,2474260.0,8400000,28,-0.06453666973574385,1
337,C118378,C118378-20130717-11697-01-001,322764,472764.0,1800000,45,-0.4647358441461873,1
338,C118386,C118386-20130911-10412-01-001,7303856,16960751.0,12300000,41,-1.322163936419338,1
339,C118406,C118406-20130508-18215-01-001,886299,1066299.0,1720000,43,-0.2030917331510021,1
340,C118412,C118412-20110824-14886-02-001,1613770,1943769.0,3740000,17,-0.20448948734949837,1
341,C118446,C118446-20130309-10581-01-001,73384,273384.0,3700000,37,-2.7253897307314947,1
342,C118463,C118463-20111101-15528-01-001,4523567,4653567.0,3400000,17,-0.028738382785089733,1
343,C118471,C118471-20120227-12285-01-001,1297888,1417888.0,5060000,23,-0.09245790083581942,1
344,C118513,C118513-20121115-18578-01-001,128800,2878800.0,3800000,38,-21.350931677018632,1
345,C118522,C118522-20120516-12964-01-001,2289005,2313682.0,5060000,31,-0.010780666708897534,1
346,C118532,C118532-20130318-17338-01-001,908300,1048300.0,9300000,31,-0.15413409666409777,1
347,C118536,C118536-20130924-16144-01-001,266247,756247.0,1440000,36,-1.8403963237144456,1
348,C118542,C118542-20130509-13625-02-001,13569784,15741592.0,5200000,40,-0.16004735226441336,1
349,C118544,C118544-20130723-17617-01-001,1001549,1221549.0,7480000,34,-0.21965974705181673,1
350,C118582,C118582-20111230-19450-01-001,425427,525427.0,840000,21,-0.2350579535384449,1
351,C118586,C118586-20131007-14131-02-001,886150,1305707.0,8360000,38,-0.47346047508886757,1
352,C118593,C118593-20121019-10510-01-001,202937,692937.0,3100000,31,-2.414542444206823,1
353,C118594,C118594-20130408-10801-01-001,5129008,5270663.0,6660000,37,-0.027618401063129558,1
354,C118619,C118619-20120910-18953-01-001,320010,520010.0,1360000,34,-0.6249804693603325,1
355,C118643,C118643-20130424-18482-01-001,733205,1733205.0,5850000,39,-1.3638750417686731,1
356,C118652,C118652-20120424-18730-01-001,1343140,1543140.0,2700000,27,-0.14890480515806245,1
357,C118683,C118683-20120911-12000-01-001,250000,450000.0,1400000,35,-0.8,1
358,C118688,C118688-20120904-19677-02-001,36679,422227.0,1240000,31,-10.511409798522315,1
359,C118700,C118700-20121227-16346-01-001,3919994,4089994.0,6820000,31,-0.043367413317469364,1
360,C118703,C118703-20120302-10026-01-001,557100,757100.0,5400000,18,-0.3590019745108598,1
361,C118710,C118710-20110829-21732-01-001,426541,806541.0,3080000,14,-0.8908873941778165,1
362,C118717,C118717-20130114-12926-01-001,1002798,1132798.0,1520000,38,-0.12963727490481633,1
363,C118740,C118740-20121009-15334-02-001,440925,510925.0,3125000,25,-0.15875715824686737,1
364,C118747,C118747-20130417-19203-01-001,449251,724251.0,6200000,31,-0.6121299674346857,1
365,C118758,C118758-20121019-13904-01-001,3543566,24703566.0,7800000,26,-5.971385886420628,1
366,C118763,C118763-20120914-17348-01-001,342860,636070.0,3300000,33,-0.855188706760777,1
367,C118794,C118794-20130823-13638-03-001,4820916,6037116.0,9600000,36,-0.2522757085997765,1
368,C118802,C118802-20130923-10255-01-001,1075910,1575910.0,13200000,44,-0.4647228857432313,1
369,C118829,C118829-20120315-15575-01-001,179890,239890.0,6900000,23,-0.3335371615987548,1
370,C118861,C118861-20111005-11417-02-001,2737320,3037320.0,2800000,14,-0.10959624742448819,1
371,C118875,C118875-20110826-11648-02-001,17100,620484.0,760000,19,-35.28561403508772,1
372,C118878,C118878-20111220-13659-01-001,250000,530000.0,4180000,19,-1.12,1
373,C118898,C118898-20130927-10689-01-001,213180,678180.0,6820000,42,-2.1812552772305094,1
374,C118904,C118904-20130208-15407-01-001,555360,855360.0,1520000,38,-0.54019014693172,1
375,C118909,C118909-20130905-16233-01-001,284990,444990.0,11700000,39,-0.5614232078318537,1
376,C118946,C118946-20130605-11153-01-001,750622,1933046.0,4200000,42,-1.5752589186035049,1
377,C118950,C118950-20130819-12296-01-001,240169,1920169.0,4600000,46,-6.995074301845784,1
378,C118955,C118955-20120404-11619-01-001,1323311,1402068.0,6600000,22,-0.059515110204630656,1
379,C118972,C118972-20130723-14404-01-001,1786560,3786560.0,7000000,35,-1.1194698190936772,1
380,C119006,C119006-20130909-18775-01-001,2603824,2643824.0,1640000,41,-0.015362021396223401,1
381,C119010,C119010-20130326-14742-01-001,327500,1631863.0,9900000,33,-3.982787786259542,1
382,C119018,C119018-20100525-16028-01-001,800013,870012.0,400000,4,-0.08749732816841727,1
383,C119070,C119070-20130204-21752-01-001,1914133,2624133.0,7040000,32,-0.3709251133541922,1
384,C119079,C119079-20130524-14530-01-001,5047360,8381360.0,7480000,34,-0.6605433335446649,1
385,C119092,C119092-20130625-15318-01-001,1951253,2051253.0,1560000,39,-0.051249120436970504,1
386,C119103,C119103-20120822-12512-01-001,414376,494376.0,1750000,35,-0.19306137421086164,1
387,C119110,C119110-20110511-12236-01-001,252246,324231.0,680000,17,-0.28537618039532836,1
388,C119125,C119125-20110629-12417-01-001,232800,332800.0,5100000,17,-0.42955326460481097,1
389,C119133,C119133-20130110-12424-01-001,89400,289400.0,1400000,35,-2.237136465324385,1
390,C119144,C119144-20130419-14181-02-001,1605752,1846080.0,8400000,32,-0.1496669473243689,1
391,C119145,C119145-20130724-11906-01-001,70000,470000.0,1800000,45,-5.714285714285714,1
392,C119158,C119158-20130827-14899-01-001,969150,1049150.0,10500000,35,-0.08254656141980085,1
393,C119163,C119163-20110429-18342-01-001,181386,971386.0,560000,14,-4.355352673304445,1
394,C119180,C119180-20130312-18190-01-001,986520,996520.0,1550000,31,-0.01013664193326035,1
395,C119181,C119181-20130328-14486-01-001,167500,567500.0,1280000,32,-2.388059701492537,1
396,C119185,C119185-20120402-18965-01-001,455292,555292.0,2700000,27,-0.21963926447203114,1
397,C119193,C119193-20130206-11930-01-001,1150519,1350519.0,6380000,29,-0.1738345911714626,1
398,C119195,C119195-20110323-12051-02-001,1200000,1523158.0,1320000,6,-0.2692983333333333,1
399,C119213,C119213-20130312-18340-01-001,125710,1025710.0,6820000,31,-7.159334977328773,1
400,C119218,C119218-20131007-13764-01-001,439685,499685.0,1680000,42,-0.1364613302705346,1
401,C119223,C119223-20130703-14225-01-001,640460,840460.0,10200000,34,-0.31227555194703804,1
402,C119247,C119247-20121220-18130-01-001,143490,611490.0,1360000,34,-3.2615513276186494,1
403,C119250,C119250-20120615-15029-01-001,851824,1851345.0,1160000,29,-1.173389103852439,1
404,C119260,C119260-20130828-14825-01-001,905821,1145821.0,1600000,40,-0.2649530094797979,1
405,C119277,C119277-20130725-18441-03-001,2475629,3118658.0,10800000,36,-0.2597436853421898,1
406,C119278,C119278-20130718-10569-03-001,988826,1348826.0,1800000,45,-0.3640680969149274,1
407,C119283,C119283-20100510-19246-02-001,29316,75429.0,300000,3,-1.5729635693819075,1
408,C119295,C119295-20130916-11061-01-001,283620,483620.0,4600000,46,-0.7051688879486637,1
409,C119312,C119312-20120803-13623-01-001,1589257,32459257.0,6160000,28,-19.424171169294834,1
410,C119317,C119317-20100728-12611-02-001,1355605,1445605.0,900000,9,-0.06639102098325102,1
411,C119340,C119340-20130814-11554-01-001,382480,582480.0,1850000,37,-0.5229031583350764,1
412,C119341,C119341-20130923-21156-01-001,171740,840198.0,10800000,36,-3.8922673809246535,1
413,C119343,C119343-20130205-11418-01-001,1143958,1467391.0,6380000,29,-0.282731533850019,1
414,C119345,C119345-20130917-12631-01-001,161300,838300.0,11700000,39,-4.197148171109734,1
415,C119363,C119363-20121122-17263-01-001,127070,507070.0,1440000,36,-2.990477689462501,1
416,C119370,C119370-20131015-19726-01-001,2377770,2477770.0,4600000,46,-0.04205621233340483,1
417,C119388,C119388-20130826-19660-01-001,1127773,1187773.0,8800000,40,-0.05320219583196264,1
418,C119410,C119410-20130816-10460-01-001,497114,557114.0,4600000,46,-0.120696661128031,1
419,C119419,C119419-20120430-20055-01-001,45700,1045700.0,1240000,31,-21.88183807439825,1
420,C119420,C119420-20121214-18088-01-001,34700,214700.0,1360000,34,-5.187319884726225,1
421,C119428,C119428-20130104-17082-01-001,1673087,5073087.0,1560000,39,-2.032171668299377,1
422,C119445,C119445-20130522-12217-01-001,537500,637500.0,10200000,34,-0.18604651162790697,1
423,C119451,C119451-20120807-18165-01-001,809989,849989.0,5280000,24,-0.049383386687967365,1
424,C119467,C119467-20130822-18168-01-001,169300,369300.0,1800000,45,-1.1813349084465445,1
425,C119490,C119490-20130916-15207-01-001,230000,630000.0,5945000,41,-1.7391304347826086,1
426,C119492,C119492-20120523-10359-01-001,1975135,2065130.0,1050000,21,-0.04556397410809894,1
427,C119515,C119515-20121031-15809-01-001,166300,366300.0,3300000,33,-1.2026458208057726,1
428,C119521,C119521-20110822-14423-01-001,644793,844793.0,600000,12,-0.310177064577314,1
429,C119544,C119544-20130905-12759-01-001,430745,459430.0,7400000,37,-0.06659392447968056,1
430,C119590,C119590-20121024-10081-01-001,247150,447150.0,1440000,36,-0.8092251669026906,1
431,C119609,C119609-20131007-11991-01-001,545863,755863.0,1760000,44,-0.3847119148943966,1
432,C119624,C119624-20130812-17102-02-001,530255,1870255.0,8800000,40,-2.527086024648518,1
433,C119632,C119632-20130806-13151-02-001,1981021,1994241.0,4500000,45,-0.006673326532126616,1
434,C119639,C119639-20130910-19439-01-001,1014738,1074738.0,1680000,42,-0.05912856323504195,1
435,C119662,C119662-20130423-18325-01-001,612780,712780.0,5365000,37,-0.16319070465746272,1
436,C119672,C119672-20120524-14327-01-001,84845,484845.0,3770000,26,-4.714479344687371,1
437,C119676,C119676-20130930-11114-01-001,2525174,3125174.0,1800000,45,-0.23760738863935713,1
438,C119687,C119687-20130628-18709-01-001,97260,297260.0,5075000,35,-2.056343820686819,1
439,C119690,C119690-20130403-13394-01-001,1362687,1633248.0,1640000,41,-0.19854963025258185,1
440,C119691,C119691-20130916-17722-01-001,582760,615056.0,1800000,45,-0.05541904042830668,1
441,C119698,C119698-20121009-19982-01-001,402617,662617.0,2600000,26,-0.6457750169515942,1
442,C119700,C119700-20130123-19825-01-001,225350,425350.0,3700000,37,-0.8875083203905036,1
443,C119709,C119709-20130910-16631-02-001,2046811,6923722.0,4500000,47,-2.3826875075422205,1
444,C119734,C119734-20120217-13648-01-001,1355690,1535690.0,1700000,25,-0.13277371670514646,1
445,C119739,C119739-20120723-19804-01-001,2929780,3529780.0,6600000,22,-0.20479353398548697,1
446,C119751,C119751-20120718-19162-01-001,129573,529573.0,880000,22,-3.0870628911887508,1
447,C119770,C119770-20130430-17774-02-001,122000,322000.0,7040000,32,-1.639344262295082,1
448,C119811,C119811-20130724-19003-01-001,193600,393600.0,1760000,44,-1.0330578512396693,1
449,C119821,C119821-20110107-13801-01-001,659021,709021.0,1540000,7,-0.07587011643028067,1
450,C119835,C119835-20120718-19609-01-001,1135458,1675458.0,1000000,25,-0.4755790174537499,1
451,C119841,C119841-20100614-13070-01-001,665628,743485.0,220000,1,-0.11696773573227087,1
452,C119860,C119860-20111223-20159-01-001,266010,466010.0,3520000,16,-0.7518514341566106,1
453,C119880,C119880-20130816-16366-01-001,1270285,1330285.0,4600000,46,-0.047233494845644874,1
454,C119884,C119884-20130423-10564-02-001,147424,317592.0,8600000,43,-1.1542761015845453,1
455,C119886,C119886-20130718-11723-01-001,734179,934100.0,1760000,44,-0.2723055276710448,1
456,C119897,C119897-20130705-15724-01-001,149010,349000.0,1720000,43,-1.3421246896181465,1
457,C119916,C119916-20121129-18813-01-001,440000,840000.0,1320000,33,-0.9090909090909091,1
458,C119930,C119930-20111124-19508-02-001,133500,733500.0,4200000,14,-4.49438202247191,1
459,C119937,C119937-20130628-11914-01-001,252300,342300.0,1720000,43,-0.356718192627824,1
460,C119964,C119964-20130404-11958-01-001,593006,643006.0,4000000,40,-0.08431617892567697,1
461,C119974,C119974-20130702-18771-01-001,2662510,3812510.0,10200000,34,-0.43192326038212064,1
462,C119978,C119978-20111122-12114-01-001,26500,106500.0,6600000,22,-3.018867924528302,1
463,C120007,C120007-20130628-17498-01-001,2041842,2901842.0,1400000,35,-0.42118831917454924,1
464,C120028,C120028-20130806-15071-01-001,410670,560670.0,4200000,42,-0.36525677551318575,1
465,C120034,C120034-20130205-12475-01-001,21156,221156.0,1520000,38,-9.453582907922103,1
466,C120040,C120040-20130522-17783-01-001,176000,906000.0,5220000,36,-4.1477272727272725,1
467,C120041,C120041-20130531-13399-01-001,510800,1408600.0,7480000,34,-1.7576350822239624,1
468,C120057,C120057-20110830-19565-01-001,2763438,4063438.0,680000,17,-0.4704285024668547,1
469,C120065,C120065-20130628-11357-01-001,1616187,1856187.0,1640000,41,-0.14849766765850733,1
470,C120079,C120079-20130220-10480-01-001,171820,261820.0,3720000,31,-0.5238039809102549,1
471,C120082,C120082-20130314-18285-02-001,125400,215400.0,11100000,37,-0.7177033492822966,1
472,C120085,C120085-20120904-12557-01-001,1842081,2460660.0,1440000,30,-0.3358044515957767,1
473,C120089,C120089-20110210-14364-01-001,331740,981740.0,1320000,6,-1.959365768372822,1
474,C120099,C120099-20120517-18962-01-001,147576,347576.0,3640000,26,-1.3552339133734483,1
475,C120125,C120125-20101210-12562-02-001,62300,352300.0,520000,13,-4.654895666131621,1
476,C120141,C120141-20130813-18834-01-001,336517,536517.0,8140000,37,-0.5943236151516862,1
477,C120154,C120154-20130715-10262-01-001,1068339,1738339.0,1760000,44,-0.627141759310481,1
478,C120156,C120156-20121211-15307-01-001,918318,1158318.0,10200000,34,-0.26134737639902517,1
479,C120168,C120168-20111219-14698-02-001,141800,294801.0,7200000,24,-1.0789915373765868,1
480,C120172,C120172-20120213-17332-01-001,110700,210700.0,6000000,20,-0.9033423667570009,1
481,C120190,C120190-20130527-15335-01-001,2247800,2674294.0,1560000,39,-0.18973841089064863,1
482,C120201,C120201-20130308-17290-01-001,2303549,2473340.0,5655000,39,-0.0737084385875881,1
483,C120207,C120207-20130213-14284-01-001,4362054,4902054.0,1560000,39,-0.12379489112239325,1
484,C120227,C120227-20120215-16271-01-001,569123,1298831.0,1000000,25,-1.282162203952397,1
485,C120232,C120232-20130508-10201-01-001,20300,220300.0,1400000,35,-9.852216748768473,1
486,C120277,C120277-20130531-17720-02-001,604925,1286404.0,5655000,39,-1.1265512253585155,1
487,C120279,C120279-20130902-14705-01-001,1184930,1584930.0,14100000,47,-0.3375726836184416,1
488,C120282,C120282-20120718-19044-01-001,1011715,1311714.0,2640000,31,-0.29652520719767916,1
489,C120289,C120289-20130826-22101-01-001,302420,839695.0,5550000,41,-1.7765855432841744,1
490,C120331,C120331-20130527-17444-01-001,163500,363500.0,9900000,33,-1.2232415902140672,1
